run_id,work_order_id,machine_id,operator_id,start_time,end_time
1495,4,8,27,2024-03-01 11:00:00,2024-03-01 13:26:01.649399
1496,88,3,9,2024-02-17 17:00:00,2024-02-17 21:46:27.213825
1497,185,8,5,2024-03-08 12:00:00,2024-03-08 16:56:09.883341
1498,71,14,14,2024-02-22 13:00:00,2024-02-22 18:45:33.129741
1499,265,12,1,2024-02-26 08:00:00,2024-02-26 12:51:02.733500
1500,265,3,3,2024-02-13 11:00:00,2024-02-13 14:00:29.715628
1501,85,14,2,2024-02-20 18:00:00,2024-02-20 19:11:07.687207
1502,78,19,2,2024-03-21 17:00:00,2024-03-21 21:59:43.273780
1503,267,10,14,2024-02-21 16:00:00,2024-02-21 20:30:14.227101
1504,156,11,30,2024-02-14 06:00:00,2024-02-14 11:08:06.064001
1505,271,20,30,2024-01-19 17:00:00,2024-01-19 20:01:10.885319
1506,106,18,20,2024-03-20 16:00:00,2024-03-20 19:12:38.588723
1507,177,13,25,2024-01-26 10:00:00,2024-01-26 11:25:17.056619
1508,276,11,13,2024-01-17 14:00:00,2024-01-17 19:57:34.631452
1509,146,7,3,2024-03-06 14:00:00,2024-03-06 16:33:40.543446
1510,175,6,1,2024-01-04 18:00:00,2024-01-04 21:41:58.787571
1511,133,8,27,2024-02-08 17:00:00,2024-02-08 20:06:49.425901
1512,259,4,24,2024-01-08 11:00:00,2024-01-08 13:17:55.616244
1513,260,12,4,2024-01-07 18:00:00,2024-01-07 22:15:17.323549
1514,64,15,10,2024-03-14 17:00:00,2024-03-14 18:01:33.841166
1515,174,8,26,2024-03-15 15:00:00,2024-03-15 19:34:23.648177
1516,274,20,8,2024-02-14 10:00:00,2024-02-14 12:25:21.638909
1517,294,5,23,2024-02-18 14:00:00,2024-02-18 18:41:15.221798
1518,54,11,17,2024-03-15 09:00:00,2024-03-15 14:06:51.169013
1519,185,15,4,2024-01-19 17:00:00,2024-01-19 20:07:42.458382
1520,211,3,3,2024-01-08 12:00:00,2024-01-08 17:26:33.167343
1521,244,7,15,2024-01-10 11:00:00,2024-01-10 15:23:02.803970
1522,207,19,18,2024-03-07 18:00:00,2024-03-07 20:58:26.084553
1523,136,19,16,2024-03-22 12:00:00,2024-03-22 17:58:57.211960
1524,251,14,27,2024-01-21 08:00:00,2024-01-21 11:31:44.146036
1525,249,15,5,2024-03-31 14:00:00,2024-03-31 19:18:58.889837
1526,61,7,15,2024-03-01 06:00:00,2024-03-01 10:43:56.933509
1527,287,12,30,2024-01-16 15:00:00,2024-01-16 20:15:41.720368
1528,57,4,12,2024-03-14 10:00:00,2024-03-14 11:12:05.078549
1529,79,4,12,2024-02-09 11:00:00,2024-02-09 13:30:58.681489
1530,249,1,26,2024-01-19 08:00:00,2024-01-19 12:55:08.265002
1531,216,2,30,2024-02-09 10:00:00,2024-02-09 12:04:40.466203
1532,251,1,4,2024-03-11 11:00:00,2024-03-11 12:20:16.161696
1533,23,14,16,2024-03-14 10:00:00,2024-03-14 13:49:43.751569
1534,173,13,16,2024-03-18 08:00:00,2024-03-18 12:48:35.122167
1535,259,15,25,2024-02-27 16:00:00,2024-02-27 19:14:43.345299
1536,167,3,26,2024-03-20 16:00:00,2024-03-20 20:07:04.610533
1537,199,8,29,2024-02-20 11:00:00,2024-02-20 14:42:17.900114
1538,227,9,21,2024-01-12 08:00:00,2024-01-12 12:32:09.755271
1539,293,10,18,2024-03-23 07:00:00,2024-03-23 11:13:10.455413
1540,44,7,20,2024-03-10 15:00:00,2024-03-10 19:47:17.072958
1541,292,17,7,2024-03-01 14:00:00,2024-03-01 19:29:03.557044
1542,62,18,6,2024-01-03 10:00:00,2024-01-03 14:56:01.626828
1543,126,19,15,2024-01-11 18:00:00,2024-01-11 21:40:03.789605
1544,165,13,19,2024-01-06 13:00:00,2024-01-06 18:18:35.538043
1545,12,11,14,2024-01-24 12:00:00,2024-01-24 13:07:13.024924
1546,271,11,13,2024-02-02 07:00:00,2024-02-02 08:34:23.603235
1547,51,18,6,2024-02-06 08:00:00,2024-02-06 09:54:48.040672
1548,46,5,10,2024-02-22 16:00:00,2024-02-22 17:50:45.438864
1549,167,6,1,2024-01-08 10:00:00,2024-01-08 12:56:58.914802
1550,164,5,14,2024-02-11 10:00:00,2024-02-11 12:52:39.236849
1551,62,2,7,2024-01-31 18:00:00,2024-01-31 21:59:06.083144
1552,122,16,17,2024-03-05 12:00:00,2024-03-05 17:44:48.427008
1553,138,2,11,2024-02-29 14:00:00,2024-02-29 17:02:07.376345
1554,248,1,14,2024-03-22 09:00:00,2024-03-22 14:34:07.231769
1555,10,9,18,2024-03-16 16:00:00,2024-03-16 17:30:27.169496
1556,285,5,10,2024-03-13 12:00:00,2024-03-13 15:13:47.680602
1557,257,7,26,2024-01-19 11:00:00,2024-01-19 14:42:07.915583
1558,87,8,18,2024-02-24 14:00:00,2024-02-24 17:15:31.356021
1559,1,15,27,2024-03-20 10:00:00,2024-03-20 14:15:55.059283
1560,86,1,2,2024-03-02 10:00:00,2024-03-02 13:59:21.619527
1561,195,12,27,2024-03-21 09:00:00,2024-03-21 12:55:32.864996
1562,262,10,2,2024-01-21 17:00:00,2024-01-21 20:40:13.607154
1563,36,10,3,2024-02-20 17:00:00,2024-02-20 18:36:53.585369
1564,72,18,9,2024-02-25 09:00:00,2024-02-25 13:03:08.015570
1565,163,11,21,2024-02-03 18:00:00,2024-02-03 22:32:19.573688
1566,140,8,22,2024-02-11 11:00:00,2024-02-11 13:03:11.230085
1567,169,1,30,2024-03-29 08:00:00,2024-03-29 12:13:55.979255
1568,2,20,16,2024-01-01 06:00:00,2024-01-01 10:21:48.715274
1569,212,18,29,2024-03-30 17:00:00,2024-03-30 20:26:41.580874
1570,202,18,3,2024-03-24 16:00:00,2024-03-24 17:23:15.416094
1571,16,15,22,2024-01-16 11:00:00,2024-01-16 16:51:36.702497
1572,193,20,12,2024-02-19 08:00:00,2024-02-19 13:11:44.624270
1573,5,4,15,2024-02-17 09:00:00,2024-02-17 12:13:22.397822
1574,114,1,25,2024-02-05 16:00:00,2024-02-05 21:36:25.176414
1575,184,7,3,2024-03-19 16:00:00,2024-03-19 18:30:57.213585
1576,114,8,16,2024-02-16 06:00:00,2024-02-16 08:24:13.614444
1577,108,1,7,2024-03-22 12:00:00,2024-03-22 13:33:17.037498
1578,143,19,17,2024-03-04 08:00:00,2024-03-04 11:45:32.133373
1579,290,20,19,2024-01-23 07:00:00,2024-01-23 10:56:26.962508
1580,34,5,9,2024-03-13 09:00:00,2024-03-13 14:24:18.055677
1581,141,7,28,2024-03-27 06:00:00,2024-03-27 11:57:35.124365
1582,273,20,9,2024-03-28 14:00:00,2024-03-28 19:24:55.834850
1583,2,14,21,2024-03-27 16:00:00,2024-03-27 17:15:33.530356
1584,166,14,28,2024-02-22 10:00:00,2024-02-22 11:36:30.918537
1585,266,15,16,2024-02-16 14:00:00,2024-02-16 18:47:42.390864
1586,115,2,9,2024-02-23 14:00:00,2024-02-23 17:14:39.506946
1587,3,13,7,2024-02-12 07:00:00,2024-02-12 12:24:01.772260
1588,13,8,23,2024-02-24 07:00:00,2024-02-24 12:35:05.913991
1589,101,6,11,2024-02-09 07:00:00,2024-02-09 11:07:47.904365
1590,50,1,16,2024-02-25 18:00:00,2024-02-25 19:07:12.423537
1591,172,9,8,2024-01-14 13:00:00,2024-01-14 15:11:30.465826
1592,175,2,27,2024-02-12 14:00:00,2024-02-12 18:58:14.000151
1593,38,20,20,2024-02-26 18:00:00,2024-02-26 19:28:42.073490
1594,229,19,4,2024-01-11 06:00:00,2024-01-11 11:35:00.858803
1595,194,11,29,2024-03-29 07:00:00,2024-03-29 11:54:47.632316
1596,32,15,2,2024-02-08 15:00:00,2024-02-08 19:07:51.333812
1597,34,4,22,2024-01-08 14:00:00,2024-01-08 15:15:39.656580
1598,196,13,4,2024-03-20 18:00:00,2024-03-20 21:03:19.944068
1599,6,15,13,2024-02-29 18:00:00,2024-02-29 21:08:25.903335
1600,52,11,21,2024-03-27 18:00:00,2024-03-27 19:07:47.497425
1601,265,11,19,2024-01-25 07:00:00,2024-01-25 08:30:48.413767
1602,35,19,26,2024-01-25 15:00:00,2024-01-25 16:37:47.669271
1603,261,9,12,2024-02-23 13:00:00,2024-02-23 17:37:23.214658
1604,228,6,8,2024-01-18 18:00:00,2024-01-18 19:13:13.274187
1605,66,10,19,2024-02-25 14:00:00,2024-02-25 19:47:55.344325
1606,184,10,19,2024-03-10 18:00:00,2024-03-10 19:43:41.244301
1607,241,10,20,2024-02-13 10:00:00,2024-02-13 12:50:38.939913
1608,5,17,19,2024-03-25 16:00:00,2024-03-25 17:43:22.806919
1609,122,17,27,2024-03-12 06:00:00,2024-03-12 09:06:37.100528
1610,101,7,21,2024-01-26 18:00:00,2024-01-26 19:20:31.267960
1611,97,16,23,2024-03-29 13:00:00,2024-03-29 16:59:55.721460
1612,170,19,19,2024-02-12 15:00:00,2024-02-12 17:29:53.368643
1613,169,6,4,2024-02-28 18:00:00,2024-02-28 23:33:09.774447
1614,254,8,30,2024-01-01 16:00:00,2024-01-01 18:06:54.451597
1615,118,15,20,2024-01-28 09:00:00,2024-01-28 12:24:13.431738
1616,170,13,7,2024-02-21 08:00:00,2024-02-21 13:07:49.517817
1617,4,12,1,2024-01-10 11:00:00,2024-01-10 12:09:00.316597
1618,59,5,10,2024-02-26 09:00:00,2024-02-26 13:09:24.022393
1619,185,2,1,2024-01-26 09:00:00,2024-01-26 11:25:13.815912
1620,113,9,24,2024-01-23 11:00:00,2024-01-23 16:14:15.615309
1621,126,6,7,2024-01-03 08:00:00,2024-01-03 13:12:51.865573
1622,52,1,27,2024-03-27 08:00:00,2024-03-27 10:53:40.609642
1623,57,11,30,2024-01-27 10:00:00,2024-01-27 13:16:51.666214
1624,190,12,22,2024-01-22 14:00:00,2024-01-22 19:53:07.833229
1625,223,3,4,2024-01-19 08:00:00,2024-01-19 12:58:28.166097
1626,99,18,13,2024-03-29 11:00:00,2024-03-29 13:35:23.128965
1627,220,8,30,2024-01-06 18:00:00,2024-01-06 22:04:48.504140
1628,97,18,10,2024-01-20 11:00:00,2024-01-20 13:14:09.089668
1629,144,5,28,2024-03-06 15:00:00,2024-03-06 20:25:45.017180
1630,108,3,26,2024-03-01 18:00:00,2024-03-01 22:19:03.039574
1631,34,6,17,2024-02-19 18:00:00,2024-02-19 23:24:43.597565
1632,261,12,16,2024-03-07 13:00:00,2024-03-07 14:53:41.973313
1633,192,17,23,2024-03-02 17:00:00,2024-03-02 22:46:43.534059
1634,243,9,19,2024-02-21 16:00:00,2024-02-21 21:36:21.334026
1635,299,2,7,2024-01-29 09:00:00,2024-01-29 12:15:37.441259
1636,121,13,7,2024-02-09 12:00:00,2024-02-09 17:26:36.760732
1637,293,6,30,2024-02-17 10:00:00,2024-02-17 13:45:09.935530
1638,69,3,10,2024-02-26 14:00:00,2024-02-26 16:45:28.349129
1639,299,2,15,2024-03-06 15:00:00,2024-03-06 17:40:54.731650
1640,231,15,14,2024-02-22 11:00:00,2024-02-22 16:01:21.080375
1641,163,9,13,2024-01-04 08:00:00,2024-01-04 11:12:30.392903
1642,136,3,12,2024-01-11 10:00:00,2024-01-11 15:12:46.861005
1643,263,18,21,2024-01-11 18:00:00,2024-01-11 20:22:55.649123
1644,117,4,4,2024-01-10 11:00:00,2024-01-10 12:11:29.064934
1645,103,11,7,2024-03-27 11:00:00,2024-03-27 13:15:00.425573
1646,141,7,23,2024-03-18 08:00:00,2024-03-18 13:59:31.291761
1647,279,9,1,2024-02-08 10:00:00,2024-02-08 15:06:41.559405
1648,207,13,27,2024-03-15 18:00:00,2024-03-15 22:16:35.553134
1649,242,17,25,2024-01-20 12:00:00,2024-01-20 14:08:16.412868
1650,108,16,8,2024-03-07 15:00:00,2024-03-07 19:55:47.543668
1651,240,15,11,2024-01-11 11:00:00,2024-01-11 16:13:44.430020
1652,220,14,7,2024-02-26 13:00:00,2024-02-26 18:15:52.994249
1653,16,12,5,2024-03-14 08:00:00,2024-03-14 10:31:40.294842
1654,5,16,26,2024-03-25 11:00:00,2024-03-25 13:41:56.800353
1655,215,14,22,2024-02-21 18:00:00,2024-02-21 22:53:35.581283
1656,276,10,11,2024-03-16 06:00:00,2024-03-16 09:50:16.393695
1657,17,5,5,2024-02-12 15:00:00,2024-02-12 19:08:57.107527
1658,294,13,13,2024-01-27 12:00:00,2024-01-27 13:19:06.766466
1659,198,7,16,2024-01-14 11:00:00,2024-01-14 14:50:51.270215
1660,232,10,3,2024-01-22 07:00:00,2024-01-22 11:22:27.939682
1661,91,2,27,2024-03-29 15:00:00,2024-03-29 18:26:35.039806
1662,96,7,3,2024-02-19 10:00:00,2024-02-19 12:01:46.061335
1663,150,17,3,2024-02-28 06:00:00,2024-02-28 08:50:35.740782
1664,6,6,11,2024-02-22 12:00:00,2024-02-22 13:47:06.638191
1665,57,5,18,2024-02-23 13:00:00,2024-02-23 17:42:56.569578
1666,200,7,5,2024-01-27 10:00:00,2024-01-27 13:09:39.612174
1667,244,6,20,2024-03-14 10:00:00,2024-03-14 13:56:14.855161
1668,258,15,9,2024-01-26 06:00:00,2024-01-26 11:57:19.532037
1669,229,3,27,2024-02-21 15:00:00,2024-02-21 20:02:16.184985
1670,270,11,30,2024-03-13 13:00:00,2024-03-13 16:18:03.682081
1671,295,2,24,2024-01-12 10:00:00,2024-01-12 14:13:53.384480
1672,234,12,23,2024-02-08 12:00:00,2024-02-08 16:03:54.495211
1673,90,14,8,2024-01-23 15:00:00,2024-01-23 19:39:58.391153
1674,235,13,30,2024-03-25 08:00:00,2024-03-25 12:29:33.396640
1675,49,13,23,2024-01-06 09:00:00,2024-01-06 14:25:39.752725
1676,81,9,29,2024-03-21 14:00:00,2024-03-21 16:27:34.012629
1677,35,7,30,2024-03-04 12:00:00,2024-03-04 17:57:43.014994
1678,284,4,12,2024-01-10 18:00:00,2024-01-10 19:31:34.042098
1679,167,14,15,2024-01-22 10:00:00,2024-01-22 12:02:12.697719
1680,23,15,1,2024-01-10 16:00:00,2024-01-10 20:28:20.742854
1681,237,13,11,2024-02-21 09:00:00,2024-02-21 11:59:00.137901
1682,6,9,4,2024-03-31 08:00:00,2024-03-31 10:38:07.986526
1683,238,16,15,2024-01-09 07:00:00,2024-01-09 10:44:31.713726
1684,125,15,5,2024-03-01 10:00:00,2024-03-01 15:12:28.125596
1685,88,1,20,2024-01-13 08:00:00,2024-01-13 10:28:14.603767
1686,274,13,6,2024-01-10 16:00:00,2024-01-10 20:49:04.602846
1687,140,5,15,2024-02-15 08:00:00,2024-02-15 10:05:00.103799
1688,18,18,7,2024-02-26 17:00:00,2024-02-26 18:14:19.608405
1689,268,4,13,2024-03-29 10:00:00,2024-03-29 13:13:11.760321
1690,3,2,25,2024-02-18 18:00:00,2024-02-18 20:00:31.284928
1691,128,12,30,2024-01-31 09:00:00,2024-01-31 10:27:24.955742
1692,216,1,1,2024-02-13 09:00:00,2024-02-13 13:23:59.271462
1693,33,8,29,2024-01-13 18:00:00,2024-01-13 23:10:36.931492
1694,86,6,2,2024-02-23 14:00:00,2024-02-23 15:32:18.308915
1695,168,11,18,2024-03-21 09:00:00,2024-03-21 13:07:24.120357
1696,278,13,14,2024-01-16 09:00:00,2024-01-16 11:04:08.039760
1697,183,11,6,2024-01-02 12:00:00,2024-01-02 16:16:11.869672
1698,7,13,7,2024-02-28 09:00:00,2024-02-28 10:19:48.293113
1699,143,20,12,2024-01-06 07:00:00,2024-01-06 12:25:38.280910
1700,211,10,25,2024-03-17 13:00:00,2024-03-17 18:54:55.844873
1701,53,18,26,2024-03-13 08:00:00,2024-03-13 10:15:34.922758
1702,49,20,11,2024-03-21 17:00:00,2024-03-21 19:56:34.177939
1703,69,11,6,2024-03-22 18:00:00,2024-03-22 23:25:11.406579
1704,163,16,3,2024-02-12 06:00:00,2024-02-12 10:02:33.599799
1705,300,15,13,2024-03-06 16:00:00,2024-03-06 20:42:32.650599
1706,258,19,23,2024-01-02 09:00:00,2024-01-02 10:06:21.840833
1707,64,10,8,2024-02-24 18:00:00,2024-02-24 20:13:03.823150
1708,41,2,5,2024-02-17 13:00:00,2024-02-17 15:28:59.065147
1709,78,13,7,2024-03-23 06:00:00,2024-03-23 08:11:25.151427
1710,228,11,5,2024-02-05 11:00:00,2024-02-05 15:13:04.837289
1711,21,17,26,2024-02-23 16:00:00,2024-02-23 21:03:48.789732
1712,13,8,28,2024-02-12 11:00:00,2024-02-12 13:12:40.481707
1713,277,2,30,2024-03-26 09:00:00,2024-03-26 14:00:26.132533
1714,114,20,28,2024-02-18 14:00:00,2024-02-18 16:36:29.465839
1715,227,1,3,2024-03-03 07:00:00,2024-03-03 12:46:05.901419
1716,27,5,7,2024-01-17 07:00:00,2024-01-17 08:52:06.164844
1717,282,7,8,2024-03-05 07:00:00,2024-03-05 10:07:52.316693
1718,240,10,6,2024-01-26 09:00:00,2024-01-26 12:07:12.301950
1719,128,10,10,2024-03-14 13:00:00,2024-03-14 18:50:19.064592
1720,104,9,28,2024-03-02 07:00:00,2024-03-02 12:45:18.237462
1721,185,13,13,2024-01-22 13:00:00,2024-01-22 16:12:24.769275
1722,259,20,24,2024-02-25 18:00:00,2024-02-25 19:46:45.812424
1723,247,1,25,2024-02-18 12:00:00,2024-02-18 17:16:12.759785
1724,154,20,18,2024-01-20 14:00:00,2024-01-20 18:37:59.668233
1725,132,13,15,2024-02-09 13:00:00,2024-02-09 15:24:58.063460
1726,288,20,16,2024-01-10 11:00:00,2024-01-10 12:40:59.814287
1727,241,7,5,2024-01-25 06:00:00,2024-01-25 07:03:51.016900
1728,257,12,16,2024-02-21 12:00:00,2024-02-21 17:42:05.129735
1729,192,13,16,2024-02-09 16:00:00,2024-02-09 21:56:15.397126
1730,37,14,29,2024-01-05 07:00:00,2024-01-05 09:55:26.868206
1731,290,6,7,2024-02-25 10:00:00,2024-02-25 14:51:22.866818
1732,179,17,23,2024-03-03 16:00:00,2024-03-03 20:26:32.809113
1733,30,13,30,2024-02-24 17:00:00,2024-02-24 19:14:02.252609
1734,245,2,30,2024-02-16 16:00:00,2024-02-16 20:31:58.061195
1735,15,5,9,2024-03-18 13:00:00,2024-03-18 18:43:16.773990
1736,76,9,8,2024-03-18 15:00:00,2024-03-18 20:45:32.008418
1737,83,1,4,2024-01-12 16:00:00,2024-01-12 20:33:28.970410
1738,197,13,23,2024-03-16 07:00:00,2024-03-16 10:35:33.666789
1739,97,14,6,2024-02-24 10:00:00,2024-02-24 14:27:33.062381
1740,257,18,22,2024-02-18 15:00:00,2024-02-18 17:32:23.619597
1741,211,3,4,2024-03-22 15:00:00,2024-03-22 19:53:00.440068
1742,177,5,9,2024-01-27 17:00:00,2024-01-27 19:59:23.463954
1743,158,1,6,2024-03-03 06:00:00,2024-03-03 07:29:03.671903
1744,214,17,14,2024-03-24 10:00:00,2024-03-24 14:39:54.760246
1745,88,6,12,2024-01-24 17:00:00,2024-01-24 18:40:17.977121
1746,250,6,17,2024-01-15 13:00:00,2024-01-15 16:50:07.658415
1747,109,6,7,2024-01-08 17:00:00,2024-01-08 18:54:49.129187
1748,99,9,29,2024-02-22 13:00:00,2024-02-22 17:08:03.072832
1749,56,6,3,2024-02-07 07:00:00,2024-02-07 09:53:19.113678
1750,142,3,11,2024-01-04 15:00:00,2024-01-04 17:10:26.042320
1751,249,4,1,2024-01-08 10:00:00,2024-01-08 14:45:32.376537
1752,4,19,26,2024-01-06 07:00:00,2024-01-06 09:03:19.230452
1753,4,13,20,2024-03-07 18:00:00,2024-03-07 20:19:45.044378
1754,249,16,25,2024-02-13 15:00:00,2024-02-13 18:08:50.165184
1755,190,11,11,2024-01-31 11:00:00,2024-01-31 15:19:31.409136
1756,194,20,2,2024-02-15 11:00:00,2024-02-15 16:01:52.863694
1757,2,15,28,2024-03-30 12:00:00,2024-03-30 16:37:33.963371
1758,72,1,20,2024-01-16 14:00:00,2024-01-16 16:23:50.415543
1759,128,12,15,2024-03-20 16:00:00,2024-03-20 20:17:39.769893
1760,244,17,14,2024-03-25 09:00:00,2024-03-25 10:00:56.323973
1761,165,1,21,2024-02-16 06:00:00,2024-02-16 11:50:52.756379
1762,167,15,8,2024-03-18 13:00:00,2024-03-18 16:00:02.973435
1763,42,12,14,2024-03-01 16:00:00,2024-03-01 21:17:07.800004
1764,52,13,10,2024-03-18 09:00:00,2024-03-18 13:33:34.955522
1765,267,19,26,2024-03-05 06:00:00,2024-03-05 07:38:21.504381
1766,45,10,27,2024-03-27 14:00:00,2024-03-27 19:56:09.952951
1767,240,6,29,2024-02-27 07:00:00,2024-02-27 10:24:39.033815
1768,277,8,8,2024-01-28 08:00:00,2024-01-28 12:45:58.545373
1769,46,4,14,2024-01-04 08:00:00,2024-01-04 13:38:42.062578
1770,168,13,25,2024-02-05 09:00:00,2024-02-05 13:35:45.149695
1771,244,4,22,2024-01-18 14:00:00,2024-01-18 18:10:03.867431
1772,252,3,26,2024-03-29 11:00:00,2024-03-29 16:21:34.930926
1773,295,20,3,2024-03-23 11:00:00,2024-03-23 13:53:06.185804
1774,196,18,28,2024-02-25 18:00:00,2024-02-25 20:10:00.614006
1775,133,4,10,2024-01-12 07:00:00,2024-01-12 08:26:44.509682
1776,97,4,19,2024-02-17 08:00:00,2024-02-17 13:15:59.945563
1777,195,19,24,2024-01-01 10:00:00,2024-01-01 11:18:33.928859
1778,275,7,28,2024-02-19 12:00:00,2024-02-19 14:35:53.573804
1779,187,5,17,2024-03-25 15:00:00,2024-03-25 18:57:13.967698
1780,55,13,1,2024-03-09 13:00:00,2024-03-09 15:34:46.672051
1781,152,8,16,2024-03-28 13:00:00,2024-03-28 14:44:13.656444
1782,146,5,24,2024-03-26 18:00:00,2024-03-26 23:08:19.523248
1783,18,20,11,2024-02-09 14:00:00,2024-02-09 19:57:06.032016
1784,64,9,28,2024-03-31 15:00:00,2024-03-31 18:23:29.089444
1785,111,16,10,2024-03-31 12:00:00,2024-03-31 13:17:38.626590
1786,171,5,27,2024-01-27 17:00:00,2024-01-27 22:40:19.792335
1787,116,2,30,2024-01-23 13:00:00,2024-01-23 17:38:13.118333
1788,154,6,1,2024-03-11 12:00:00,2024-03-11 14:41:13.382658
1789,243,12,25,2024-02-20 12:00:00,2024-02-20 13:21:32.817976
1790,145,10,23,2024-01-25 17:00:00,2024-01-25 22:16:52.539958
1791,202,4,5,2024-02-11 18:00:00,2024-02-11 22:57:22.994371
1792,28,10,15,2024-03-24 08:00:00,2024-03-24 11:53:08.833362
1793,227,16,10,2024-01-19 09:00:00,2024-01-19 11:05:26.456515
1794,101,1,12,2024-03-14 07:00:00,2024-03-14 11:23:29.720508
1795,76,13,14,2024-03-27 08:00:00,2024-03-27 13:37:47.736061
1796,50,12,16,2024-01-23 06:00:00,2024-01-23 07:35:12.243218
1797,264,11,19,2024-02-25 08:00:00,2024-02-25 12:08:05.505839
1798,207,8,2,2024-01-16 09:00:00,2024-01-16 11:58:59.606348
1799,155,20,6,2024-03-24 17:00:00,2024-03-24 19:52:36.689533
1800,46,15,28,2024-03-24 12:00:00,2024-03-24 14:22:33.888725
1801,228,12,1,2024-01-16 07:00:00,2024-01-16 08:24:47.465830
1802,251,17,8,2024-01-03 15:00:00,2024-01-03 18:51:53.674359
1803,294,16,9,2024-03-29 17:00:00,2024-03-29 18:28:21.958286
1804,93,13,16,2024-03-23 17:00:00,2024-03-23 20:10:05.816616
1805,293,5,4,2024-02-11 07:00:00,2024-02-11 11:34:07.826633
1806,276,6,13,2024-03-30 06:00:00,2024-03-30 08:58:08.337809
1807,275,17,16,2024-01-09 14:00:00,2024-01-09 19:11:08.590913
1808,276,4,25,2024-01-27 16:00:00,2024-01-27 21:29:16.841368
1809,93,20,23,2024-01-24 06:00:00,2024-01-24 09:46:24.991834
1810,161,4,2,2024-01-17 15:00:00,2024-01-17 17:01:52.138204
1811,83,3,18,2024-02-02 18:00:00,2024-02-02 19:10:30.095031
1812,64,17,10,2024-02-16 14:00:00,2024-02-16 15:51:28.857573
1813,1,8,10,2024-01-06 14:00:00,2024-01-06 19:31:23.151240
1814,151,18,15,2024-01-18 15:00:00,2024-01-18 18:27:07.970851
1815,161,17,30,2024-02-15 15:00:00,2024-02-15 18:41:27.770763
1816,108,4,22,2024-01-06 09:00:00,2024-01-06 10:11:01.211084
1817,73,10,28,2024-01-28 08:00:00,2024-01-28 12:00:38.598966
1818,111,19,12,2024-02-05 08:00:00,2024-02-05 12:38:43.879278
1819,217,3,18,2024-02-02 10:00:00,2024-02-02 12:54:32.081635
1820,84,13,15,2024-01-11 10:00:00,2024-01-11 14:22:57.462069
1821,74,18,7,2024-01-10 16:00:00,2024-01-10 20:39:48.148177
1822,99,12,19,2024-03-25 16:00:00,2024-03-25 21:06:09.147748
1823,84,14,27,2024-01-20 11:00:00,2024-01-20 16:57:44.081846
1824,223,13,1,2024-03-18 09:00:00,2024-03-18 10:23:15.442746
1825,64,18,4,2024-03-28 14:00:00,2024-03-28 17:02:02.062755
1826,169,3,12,2024-02-12 18:00:00,2024-02-12 20:21:58.554043
1827,116,9,1,2024-01-13 12:00:00,2024-01-13 17:53:50.733843
1828,114,13,4,2024-01-16 08:00:00,2024-01-16 11:37:56.562121
1829,157,19,27,2024-03-03 07:00:00,2024-03-03 10:38:41.282139
1830,293,10,18,2024-02-04 15:00:00,2024-02-04 16:29:43.190743
1831,25,6,11,2024-02-19 08:00:00,2024-02-19 10:43:33.111986
1832,273,18,20,2024-02-21 13:00:00,2024-02-21 16:57:41.582234
1833,133,1,22,2024-03-06 17:00:00,2024-03-06 18:46:38.843085
1834,65,5,13,2024-03-13 17:00:00,2024-03-13 19:20:12.658272
1835,190,8,22,2024-03-18 12:00:00,2024-03-18 16:32:02.161727
1836,94,15,12,2024-02-29 14:00:00,2024-02-29 16:26:02.753902
1837,220,17,23,2024-01-30 10:00:00,2024-01-30 14:10:41.434469
1838,45,10,14,2024-02-10 07:00:00,2024-02-10 11:10:24.180250
1839,40,8,3,2024-01-22 15:00:00,2024-01-22 16:17:13.407401
1840,147,18,30,2024-03-04 18:00:00,2024-03-04 23:22:18.353313
1841,218,17,30,2024-01-18 13:00:00,2024-01-18 16:29:20.493678
1842,273,4,13,2024-01-02 15:00:00,2024-01-02 16:57:03.312071
1843,4,14,23,2024-03-09 17:00:00,2024-03-09 19:43:31.091268
1844,271,20,2,2024-03-18 13:00:00,2024-03-18 18:49:23.652908
1845,269,8,6,2024-01-10 11:00:00,2024-01-10 16:11:49.360832
1846,264,12,2,2024-02-24 13:00:00,2024-02-24 15:53:43.705785
1847,192,4,11,2024-03-27 09:00:00,2024-03-27 14:09:31.075309
1848,61,10,10,2024-03-02 10:00:00,2024-03-02 12:19:25.514179
1849,2,19,13,2024-01-28 10:00:00,2024-01-28 15:38:43.962119
1850,264,2,30,2024-02-29 15:00:00,2024-02-29 20:14:30.332044
1851,30,12,1,2024-03-19 13:00:00,2024-03-19 15:38:33.932423
1852,182,4,1,2024-02-14 17:00:00,2024-02-14 18:55:50.838715
1853,182,1,4,2024-02-25 13:00:00,2024-02-25 14:59:15.799809
1854,271,17,29,2024-01-20 12:00:00,2024-01-20 13:37:09.167673
1855,250,1,5,2024-03-25 10:00:00,2024-03-25 12:07:49.714192
1856,203,12,10,2024-02-16 12:00:00,2024-02-16 17:27:39.480945
1857,275,9,4,2024-02-26 16:00:00,2024-02-26 21:11:48.434304
1858,83,5,12,2024-02-25 06:00:00,2024-02-25 08:47:46.261431
1859,102,4,7,2024-02-06 06:00:00,2024-02-06 07:40:06.245970
1860,216,11,29,2024-01-05 08:00:00,2024-01-05 12:19:51.686743
1861,246,9,4,2024-02-23 13:00:00,2024-02-23 16:45:02.226112
